,p_cit,p_TassocL,p_TassocGgvnL,p_GassocLgvnT,p_LindTgvnG,CIT_final_call,,p_L->A,p_L->B,"diff(B|A,B|A,L)",final_call
1318,0.793312912971728,0.793312912971728,0.790647779954676,7.62330241741713e-75,0.481950917576242, , ,0.0,0.96,0.26, 
1327,0.999363027228001,0.0421579870910287,2.89914584779591e-07,0.0,0.999363027228001, , ,0.0,0.11,0.33, 
1348,1.0,0.424620837078293,2.7832534951695797e-50,9.107092402856329e-42,1.0, , ,0.0,0.45,0.97, 
1353,0.999985669713216,0.000261756852273,4.83319357228598e-07,1.47253920989888e-62,0.999985669713216, , ,0.0,0.01,1.0, 
1360,0.995217133160594,0.896149854428337,1.11257288921386e-06,1.8274919561730299e-34,0.995217133160594, , ,0.0,0.84,0.96, 
1370,0.138593531311116,0.138593531311116,2.57670019235609e-39,1.1387532306478401e-09,0.0073103934178715, , ,0.0,0.24,0.48, 
1371,0.81306627076771,0.0033563394149921,0.303590630338499,3.7858591184347305e-09,0.81306627076771, , ,0.0,0.0,0.65, 
1379,0.999999999999996,0.347234122785037,1.2429060541974701e-15,2.68153248113272e-05,0.999999999999996, , ,0.0,0.73,0.64, 
1402,0.96327759884349,0.96327759884349,0.134232686336933,5.06816105830094e-55,0.895285762447395, , ,0.0,0.5,0.88, 
1404,0.481987696899102,0.351695959170716,0.207639744233702,0.0,0.481987696899102, , ,0.0,0.31,0.22, 
1407,0.99951692223552,0.128743167508567,1.31415796413709e-14,4.5544037529757104e-76,0.99951692223552, , ,0.0,0.11,0.99, 
1411,0.572839121987247,0.572839121987247,0.0042529118431666,0.0004225473481915,0.0006910911633005, , ,0.0,0.84,0.04, 
1412,0.11902074381888,0.11902074381888,7.83758765389546e-18,2.53988472784363e-06,4.2582976294545405e-23, , ,0.0,0.34,0.3, 
1428,0.80801761411048,0.0086195142846926,0.26856284659952,3.49020033653151e-55,0.80801761411048, , ,0.0,0.03,0.44, 
1433,0.930930781051025,0.0834328573148323,4.0881521974599603e-25,6.88235174382587e-33,0.930930781051025, , ,0.0,0.18,0.02, 
1441,0.823495473373786,0.2931175358548,0.396774565990743,1.36111585653725e-42,0.823495473373786, , ,0.0,0.23,0.89, 
1442,0.508444826600073,0.508444826600073,0.0907565560707362,2.96817229437527e-05,0.0906505975965178, , ,0.0,0.76,0.37, 
1449,0.998620730557808,0.933838550460448,2.62002127559015e-05,2.22793678276522e-17,0.998620730557808, , ,0.0,0.9,0.4, 
1461,0.86587345046833,0.760147272210354,0.177232498284815,0.0,0.86587345046833, , ,0.0,0.9,0.88, 
1465,0.0103774245268347,0.0087527253891044,0.0040687552303157,1.30150532625866e-25,0.0103774245268347,causal, ,0.0,0.04,0.8, 
1471,1.0,0.405200748437843,1.4087078185295599e-33,3.82946717268461e-68,1.0, , ,0.0,0.79,1.0, 
1485,0.999999999769289,0.823457374753856,1.09471814733932e-28,1.30557215246078e-65,0.999999999769289, , ,0.0,0.98,0.96, 
1488,1.0,0.0268913300863346,2.69820483442701e-82,7.51486988770882e-39,1.0, , ,0.0,0.09,1.0, 
1494,0.999997265191392,0.370669617051567,2.43403823527824e-08,5.31584751042006e-28,0.999997265191392, , ,0.0,0.25,0.94, 
1503,0.984047339061408,0.009035913890867,0.0271059388020572,7.126706573661369e-56,0.984047339061408, , ,0.0,0.08,0.18, 
1506,0.992377541592335,0.992377541592335,0.372153818862594,0.0,0.626407193834024, , ,0.0,0.89,0.91, 
1512,0.999999999999999,0.409901827430589,4.17139408387112e-29,4.53013757872252e-06,0.999999999999999, , ,0.0,0.51,0.05, 
1516,0.988843704415831,0.0515107458571635,0.0308301391595156,3.50058718133919e-27,0.988843704415831, , ,0.0,0.13,0.78, 
1520,0.989525237939708,0.989525237939708,0.801910099667042,6.24487837341523e-14,0.229592806904178, , ,0.0,0.99,0.58, 
1522,0.99999999999592,0.141282924227504,1.72558721670331e-14,2.5534316638358e-22,0.99999999999592, , ,0.0,0.06,0.61, 
1541,0.879303598737995,0.120241145768676,0.879303598737995,7.361343248974489e-55,0.605531509527365, , ,0.0,0.31,0.1, 
1543,0.999999999906242,0.994940444362432,8.15212175284198e-21,9.97307844283692e-29,0.999999999906242, , ,0.0,0.06,0.47, 
1545,1.0,0.747933437258727,2.11934581236277e-46,9.22207278567478e-08,1.0, , ,0.0,0.22,0.89, 
1546,0.999999992768301,0.576552400429866,3.3165085453013305e-15,2.12947960999777e-13,0.999999992768301, , ,0.0,0.8,0.2, 
1550,0.882051719964649,0.511395897839291,0.35565789959193,0.00034125182481,0.882051719964649, , ,0.0,0.65,0.94, 
1552,1.0,0.234266070418714,7.56247173187732e-23,1.52860286516924e-14,1.0, , ,0.0,0.03,1.0, 
1561,0.136641030837018,0.136641030837018,0.0061416686010444,3.65453286630592e-26,0.0024730332231304, , ,0.0,0.17,0.27, 
1563,0.412834747491057,0.412834747491057,4.00248485399695e-15,0.0005258578536873,1.0892619646636901e-25, , ,0.0,0.69,0.83, 
1566,0.996032380795387,0.724554893560982,5.2455957741396805e-31,7.16568801825338e-05,0.996032380795387, , ,0.06,0.64,0.02, 
1569,0.851731901441483,0.0005035795709127,0.39280410324407,7.536444974898301e-33,0.851731901441483, , ,0.0,0.03,0.89, 
1575,0.889492790650791,0.61035484240433,8.02373596582166e-16,2.36382392440824e-06,0.889492790650791, , ,0.0,0.49,0.71, 
1577,0.991543209683742,0.91249554897261,0.0051792115366818,8.15052170469335e-27,0.991543209683742, , ,0.0,0.9,0.66, 
1580,1.0,0.129329916741443,2.90938027332693e-21,3.8370601605041604e-20,1.0, , ,0.0,0.09,0.81, 
1587,0.719669170236234,0.243750119923788,0.719669170236234,4.69507032290562e-06,0.379630608558425, , ,0.0,0.53,0.33, 
1592,0.999821240719972,0.115932817432692,6.37624617869971e-07,0.0,0.999821240719972, , ,0.0,0.28,0.62, 
1593,0.974886958961074,0.845976532689738,0.0199104589282715,5.2167944535133404e-15,0.974886958961074, , ,0.0,0.64,0.74, 
1612,0.100214688516695,0.100214688516695,0.0001389872909129,2.3221946814660402e-54,6.85921169135605e-05, , ,0.0,0.13,0.28, 
1616,0.015992234127758,0.015992234127758,2.28828957583156e-06,2.71363149458378e-57,1.12870980785944e-07,causal, ,0.0,0.09,0.78, 
1617,0.0331696532858012,0.0331696532858012,0.0001506353147027,2.0559675852105297e-11,4.50646063935222e-05,causal, ,0.0,0.04,0.56, 
1633,0.99971362357758,0.629856570727696,2.64160564827233e-05,1.62429722593501e-06,0.99971362357758, , ,0.0,0.88,0.56, 
1638,0.0203730888047084,0.0203730888047084,8.65748907069026e-14,5.85118890448407e-06,8.88927657670569e-14,causal, ,0.0,0.21,0.46, 
1643,0.968031262893396,0.968031262893396,0.0887903039366898,4.72131285567592e-55,0.862284196384608, , ,0.0,1.0,0.66, 
1648,0.848007902846039,0.828172189429405,0.003246004563064,5.71598621453887e-14,0.848007902846039, , ,0.0,0.58,0.06, 
1652,0.915433241767741,0.149794103816898,0.0013820246692138,0.0,0.915433241767741, , ,0.0,0.39,0.84, 
1656,0.999999999762479,0.0092743427438698,1.43036646660859e-07,1.33976620825029e-13,0.999999999762479, , ,0.0,0.01,0.99, 
1658,0.997448010274358,0.050957556394055,1.09800464027234e-07,0.0,0.997448010274358, , ,0.0,0.16,0.51, 
1674,0.0497028066534575,0.0497028066534575,1.02265995622045e-08,0.0011136317016812,3.96910541970128e-06,causal, ,0.0,0.12,0.89, 
1675,0.977777163097348,0.380308090831166,0.0541730923631862,1.15871919780233e-13,0.977777163097348, , ,0.0,0.46,0.75, 
1683,0.986989243133558,0.986989243133558,0.0545241619739805,9.99745901187804e-05,0.916537568594991, , ,0.0,0.91,0.56, 
1688,0.0377482486469009,0.0377482486469009,4.58296735857348e-06,5.4611793452683305e-74,0.0159930330749686,causal, ,0.0,0.17,0.33, 
1706,0.443935508046064,0.163196802387091,0.443935508046064,9.47014723086939e-39,0.249708122269377, , ,0.0,0.02,0.83, 
1708,0.764700340696879,0.565330193048902,0.417064102104469,8.15156229459649e-33,0.764700340696879, , ,0.0,0.46,0.9, 
1713,0.9856385252426,0.966372037018567,0.0006743224666566,0.0003462438595661,0.9856385252426, , ,0.0,0.89,0.6, 
1719,0.999950788229942,0.270205557619125,6.75264667218642e-07,2.579271585454e-68,0.999950788229942, , ,0.0,0.62,0.96, 
1726,0.999999999997602,0.577298749780547,2.21188322214854e-22,1.60344983742348e-18,0.999999999997602, , ,0.0,0.27,0.99, 
1734,0.670478660864664,0.444310621285475,0.0120430926599818,6.20909233731925e-88,0.670478660864664, , ,0.0,0.33,0.96, 
1735,0.588940523297449,0.365543714965565,0.588940523297449,7.28256740765606e-10,0.368712274075964, , ,0.0,0.73,0.26, 
1746,0.999133336558118,0.292797686772261,0.000246079654671,1.41599027374692e-20,0.999133336558118, , ,0.0,0.22,0.84, 
1749,0.916392946144604,0.910975633834602,0.174958362818316,4.05395524382873e-17,0.916392946144604, , ,0.0,0.8,0.95, 
1752,0.734802844969615,0.0065522105890567,0.0006703655855927,0.0,0.734802844969615, , ,0.0,0.05,0.53, 
1765,1.0,4.13729794111116e-06,5.90310259096821e-24,1.43838532872013e-156,1.0, , ,0.0,0.0,1.0, 
1766,0.999999889729065,0.152748725719654,8.176597152962079e-70,5.75269922477075e-13,0.999999889729065, , ,0.0,0.35,0.99, 
1769,1.0,0.0439054563221051,1.6217734913248802e-19,5.69721386605439e-150,1.0, , ,0.0,0.08,1.0, 
1776,0.0782125449821159,0.0782125449821159,5.18285486199616e-35,1.4975003617369398e-11,1.08909448468334e-05, , ,0.0,0.23,0.01, 
1779,1.0,0.0946141991252534,1.0725982908765399e-57,5.37242012931028e-149,1.0, , ,0.0,0.12,1.0, 
1780,0.256400427451511,0.256400427451511,8.99498090119501e-29,8.53849258468175e-07,0.0003462426603403, , ,0.0,0.39,0.3, 
1782,0.0021944920988954,0.0021944920988954,6.05411908453624e-11,9.5216005481846e-31,3.5324791174955903e-09,causal, ,0.0,0.0,0.69, 
1790,1.0,0.0060383205222692,9.82408393001682e-57,5.5045861196417595e-81,1.0, , ,0.0,0.0,1.0, 
1798,0.558510801838053,0.558510801838053,0.39922570504078,1.12669641366523e-32,0.23871347411108, , ,0.0,0.54,0.58, 
1803,0.999840814626462,0.0007624096356753,0.0001458165964317,2.6359609777522e-05,0.999840814626462, , ,0.01,0.0,0.03,causal
1805,0.954815144582456,0.954815144582456,0.587305293940301,0.0001260594690967,0.71538239152163, , ,0.0,0.42,0.19, 
1806,0.0323558445928299,0.0323558445928299,4.21156633102162e-07,1.65057294685426e-08,1.20221627452552e-07,causal, ,0.0,0.05,0.99, 
1809,0.113428615230809,0.113428615230809,0.0174598826085449,3.7162172203428297e-26,0.0070599608552288, , ,0.0,0.18,0.24, 
1817,0.999999999062659,0.859027083502609,6.09188158826002e-12,8.41692755502461e-41,0.999999999062659, , ,0.0,0.21,0.86, 
1821,1.0,0.954410042787413,2.6700879865034797e-30,2.1590637015401098e-36,1.0, , ,0.0,0.92,0.99, 
1826,0.999999999999413,0.800034183994415,1.48737274856581e-36,4.04111838325596e-37,0.999999999999413, , ,0.0,0.84,0.9, 
1832,0.981453353780136,0.298088524646866,5.94780922698776e-09,1.14179952541814e-75,0.981453353780136, , ,0.0,0.06,0.12, 
1843,0.825149749314046,0.688933526079331,0.362688905364506,6.07118429785844e-75,0.825149749314046, , ,0.0,0.83,0.6, 
1845,0.776677622949573,0.776677622949573,0.0022847083785491,0.0045312057461121,2.19393811644894e-08, , ,0.04,0.3,0.92, 
1850,0.986108038261083,0.70539368807508,1.6007385004951902e-15,2.08072734455469e-06,0.986108038261083, , ,0.0,0.62,0.88, 
1856,0.999999954082871,0.404103454030254,4.04121735148468e-26,2.5844360929588e-76,0.999999954082871, , ,0.0,0.17,0.93, 
1861,0.999999999877448,0.623039380021306,7.87687235883461e-27,1.7657104450359302e-63,0.999999999877448, , ,0.0,0.88,0.91, 
1885,0.129583675543423,0.129583675543423,3.94156531904017e-45,0.0012658983035259,2.8190921653033604e-173, , ,0.0,0.0,0.34, 
1889,0.999999999921866,0.553323848281111,1.1339896733711001e-11,1.68733133537524e-90,0.999999999921866, , ,0.0,0.35,0.75, 
1894,0.999999999186361,0.306266382645143,2.4324706853613304e-15,3.24897093164349e-63,0.999999999186361, , ,0.0,0.54,1.0, 
1896,0.819760577718761,0.819760577718761,0.360893562758132,5.86158726848354e-39,0.255462164787705, , ,0.0,0.06,0.86, 
1908,0.0001073814625886,4.30091219374377e-25,3.23973598117854e-07,2.81108744125638e-07,0.0001073814625886,causal, ,0.0,0.0,0.35, 
1912,1.0,0.337555895567033,2.2369719026818801e-38,0.000139692856839,1.0, , ,0.01,0.59,0.42, 
1925,0.895745042396945,0.895745042396945,0.0338416067542158,4.32345112207341e-06,0.677034739880571, , ,0.0,0.69,0.91, 
1927,0.999984030163816,0.62022867658007,7.24573903428151e-07,2.29801715513328e-06,0.999984030163816, , ,0.0,0.69,0.73, 
1929,0.655140469548627,0.54477644047461,3.53453988665927e-08,4.70676644432982e-12,0.655140469548627, , ,0.0,0.82,0.87, 
1940,0.0510687097498074,0.0510687097498074,1.21776330003405e-07,9.233237310895159e-26,4.38174877749446e-17, , ,0.0,0.17,0.53, 
1944,0.0257893408456681,0.0257893408456681,1.74312901635182e-07,1.05054674988586e-09,7.71262101922036e-08,causal, ,0.0,0.03,0.76, 
1959,1.0,0.0150442156011522,5.80414583190009e-31,6.03119768147405e-07,1.0, , ,0.02,0.02,0.83, 
1963,0.999999999999904,0.427185696135438,1.41357534816938e-19,3.54793362098907e-19,0.999999999999904, , ,0.0,0.54,0.58, 
1969,0.999941582127721,0.456802928912185,8.71877402195477e-32,5.59239318321348e-11,0.999941582127721, , ,0.0,0.38,0.09, 
1974,0.791032150428035,0.32448481634595,0.402503048976085,1.31172219257532e-81,0.791032150428035, , ,0.0,0.24,0.18, 
1989,0.999999999999995,0.847869768383883,3.48752808877392e-26,9.63911640908706e-65,0.999999999999995, , ,0.0,0.69,1.0, 
1992,0.999999881757091,0.790826227847603,5.48883224541423e-14,7.992163815635141e-93,0.999999881757091, , ,0.0,0.59,0.83, 
1993,0.922332421304506,0.200557959808828,0.150388542676359,2.7635906009462402e-17,0.922332421304506, , ,0.0,0.35,0.78, 
1995,0.845542516343233,0.127693270203906,0.845542516343233,6.88579687970077e-66,0.561631529485406, , ,0.0,0.4,0.9, 
2000,0.999992892536676,0.694716742386479,4.2385599654681205e-21,7.77687542728189e-08,0.999992892536676, , ,0.0,0.41,0.23, 
2001,0.1649208595865,0.1649208595865,1.72388021459355e-05,2.62784555269916e-34,0.0027125765868633, , ,0.0,0.36,0.57, 
2004,0.0004604712448744,0.0004604712448744,3.09006648084683e-17,4.50693093043447e-30,1.10483294283568e-18,causal, ,0.0,0.01,0.0,causal
2009,0.999961623965939,0.940226528428135,1.57627014980128e-13,3.67304907503099e-05,0.999961623965939, , ,0.0,0.0,0.57, 
2012,0.350610194282604,0.350610194282604,0.0008134245953893,8.03874695750862e-39,0.312896070324288, , ,0.0,0.35,0.92, 
2013,0.999999994390282,3.96632426724529e-05,7.924203938840941e-09,8.64132435664968e-64,0.999999994390282, , ,0.0,0.01,0.98, 
2021,0.999003131119013,0.912055084023002,0.0006993218816703,2.67366446630265e-82,0.999003131119013, , ,0.0,0.82,0.45, 
2026,0.830296347325632,0.830296347325632,0.257825421769332,1.0327607287655499e-11,0.1358193950221, , ,0.0,0.62,0.22, 
2028,1.0,0.144888441577556,3.4981044304583797e-26,2.5990349881160498e-12,1.0, , ,0.0,0.38,0.97, 
2045,1.0,0.459937269252861,6.814077074134349e-42,7.52788215404306e-79,1.0, , ,0.0,0.57,1.0, 
2052,0.982642776140243,0.933204567633169,0.0089832472404096,3.29748466495681e-75,0.982642776140243, , ,0.0,0.66,0.92, 
2055,0.0164578373680553,0.0164578373680553,5.69538560669915e-10,1.04535655628811e-18,3.1437135192781903e-09,causal, ,0.0,0.08,0.46, 
2066,0.0056514705273934,0.0028205170562193,2.07964665692944e-18,0.0056514705273934,6.88683376500636e-24,causal, ,0.0,0.0,0.81, 
2069,0.741105187271401,0.741105187271401,0.014689839900364,1.2834346496711001e-26,0.642688624415377, , ,0.0,0.89,1.0, 
2072,0.992068160741586,0.0471146772741744,0.0594735288862338,1.74593190801367e-17,0.992068160741586, , ,0.0,0.0,0.84, 
2078,0.183582886658726,0.183582886658726,2.40618663402127e-22,4.75064357038916e-12,0.0244276130604754, , ,0.0,0.39,0.0, 
2092,0.207374819287954,0.0085276754426388,0.207374819287954,4.33286103727157e-54,0.0938190713140017, , ,0.0,0.02,0.69, 
2095,0.490711777839347,0.490711777839347,0.154187696242067,9.47537490246621e-34,0.0162103383570323, , ,0.0,0.5,0.98, 
2104,1.0,0.610960574928028,1.6499185631512e-22,9.517496567084471e-144,1.0, , ,0.0,0.48,1.0, 
2113,1.0,0.683791347645657,3.38638896340798e-25,1.14170957690028e-05,1.0, , ,0.0,0.72,0.27, 
2114,0.273554958360859,0.273554958360859,1.61541416044161e-24,0.0032720404736358,8.488159773277519e-43, , ,0.0,0.6,0.64, 
2116,0.996248741139997,0.97912451671742,1.43735188827999e-05,4.24576226649256e-07,0.996248741139997, , ,0.0,0.59,0.53, 
2125,0.999951835212023,0.905071441078446,4.99150714504104e-07,1.6202259469206e-34,0.999951835212023, , ,0.0,0.76,0.99, 
2135,0.999999999895589,0.395603666484424,5.97868957372415e-15,3.74387441774443e-42,0.999999999895589, , ,0.0,0.15,0.45, 
2147,0.719527612123379,4.21384612355997e-07,6.1446924425308405e-09,0.0,0.719527612123379, , ,0.0,0.0,0.17, 
2149,1.0,0.141814959724649,5.51339520914506e-35,5.3791604123041e-13,1.0, , ,0.0,0.16,0.9, 
2156,0.0359458990855792,0.0359458990855792,0.0051836894148213,1.4979647112579597e-11,0.0006611769600494,causal, ,0.0,0.33,0.0, 
2163,0.713856237199835,0.166228837117972,1.11635407948013e-45,1.45760379131268e-10,0.713856237199835, , ,0.0,0.23,0.68, 
2169,0.999999889692742,0.992060010463884,2.24615472183325e-25,7.37221518899406e-07,0.999999889692742, , ,0.0,0.88,0.96, 
2170,0.999999999999999,0.109448192814571,1.65039222793699e-18,1.0596934739424099e-94,0.999999999999999, , ,0.0,0.31,1.0, 
2180,0.343763559488997,0.343763559488997,0.0001968635304174,4.39468914532665e-05,2.64576011174684e-05, , ,0.0,0.27,0.22, 
2186,0.0509354962704041,0.0509354962704041,1.45153120485314e-06,0.0003984162249981,4.88693708165895e-05, , ,0.0,0.29,0.6, 
2192,0.030309032322771,0.030309032322771,0.0010255284993225,1.8307609442172e-11,0.0015986473338294,causal, ,0.0,0.13,0.25, 
2200,0.98192243498872,0.805913466088106,0.0006923143782125,1.69638355575471e-12,0.98192243498872, , ,0.0,0.96,0.19, 
2202,0.999346729999577,0.826016456202765,1.82219909809393e-06,4.48629300660528e-20,0.999346729999577, , ,0.0,1.0,0.78, 
2219,0.0087930817612931,0.0087930817612931,1.8858792594841e-20,1.26376989938934e-10,3.25646468918105e-20,causal, ,0.0,0.03,0.23, 
2232,0.986344697741869,0.558361877261762,6.690581565284371e-10,5.44849699136431e-27,0.986344697741869, , ,0.0,0.91,0.82, 
2233,0.983087338074289,0.278934512683252,9.6753237528871e-10,3.7703409238035997e-72,0.983087338074289, , ,0.0,0.44,0.99, 
2235,0.952855934950628,0.0639268896480444,0.0668018535884962,6.97968842540205e-240,0.952855934950628, , ,0.0,0.13,0.38, 
2236,0.253316442226526,0.198504508475341,0.253316442226526,1.01286096801924e-38,0.141522341452381, , ,0.0,0.14,0.03, 
2246,0.999544610733387,0.809231814422429,1.19540407418718e-07,4.55393527274786e-05,0.999544610733387, , ,0.0,0.93,0.87, 
2261,0.934005465076218,0.657225472033867,0.934005465076218,5.29314935715978e-07,0.590229357096523, , ,0.0,0.41,0.55, 
2264,0.999999999999533,0.0081740716347886,4.39624864425936e-12,6.22764534574916e-07,0.999999999999533, , ,0.01,0.01,0.92, 
2270,0.993505095648902,0.0973814649041273,0.0077876481180301,1.64513741908302e-35,0.993505095648902, , ,0.0,0.15,0.77, 
2277,0.0155440202639904,0.0155440202639904,2.30954068051464e-11,0.0001712743060894,1.81404241679796e-08,causal, ,0.22,0.25,0.43, 
2285,0.0027730788536573,0.0027730788536573,0.0004721700147121,7.17816003191247e-14,0.000382354140479,causal, ,0.0,0.0,0.95, 
2303,0.994943431932474,0.151988650164643,0.0117937718985483,1.40409389037317e-08,0.994943431932474, , ,0.0,0.04,0.76, 
2327,0.864863455071835,0.568609995774318,0.0005284037255883,4.01236076497361e-55,0.864863455071835, , ,0.0,0.76,0.46, 
2329,0.0873424707965945,0.0873424707965945,7.37998159411671e-07,0.0008536726466503,4.43860947742538e-08, , ,0.0,0.13,0.26, 
2331,0.860629400792229,0.0726607999568583,1.2660005462221799e-12,1.31864284896642e-71,0.860629400792229, , ,0.0,0.08,0.81, 
2333,1.0,0.371540659150696,4.4636382072627e-61,1.24320622538624e-23,1.0, , ,0.0,0.72,0.8, 
2354,0.89645506546331,0.892406237675767,0.0422261642405132,4.5099646032035796e-55,0.89645506546331, , ,0.0,0.36,0.4, 
2355,0.999901791656151,0.191769439878804,1.7267603558251e-05,9.816232470156739e-57,0.999901791656151, , ,0.0,0.15,0.92, 
2357,0.916848039027843,0.261654698241854,0.127563933499345,3.12430876314145e-75,0.916848039027843, , ,0.0,0.21,0.91, 
2371,0.999912927723251,0.720197874174145,3.17537389564043e-20,7.68765352372647e-08,0.999912927723251, , ,0.0,0.91,0.38, 
2374,0.201147500465772,0.201147500465772,0.0411478826092565,2.68671655300783e-26,0.0140383708502002, , ,0.0,0.26,0.24, 
2376,0.987422534387303,0.320122602620161,3.37266131121109e-21,2.3377252917044998e-17,0.987422534387303, , ,0.0,0.85,0.32, 
2383,0.966612137505578,0.719187290521893,0.0001422394981187,3.08690545440273e-39,0.966612137505578, , ,0.0,0.93,0.27, 
2384,0.999999991411242,0.843038778568097,1.01386181780154e-52,9.59984457986097e-06,0.999999991411242, , ,0.0,0.58,0.62, 
2389,1.0,0.0463530956449846,1.17919029462293e-127,1.9086069297733903e-105,1.0, , ,0.0,0.04,1.0, 
2406,0.998734301647723,0.0420516207675712,0.0070570960515132,4.6369024713295795e-56,0.998734301647723, , ,0.0,0.11,0.27, 
2407,1.0,0.421869414450658,4.24882928856177e-119,1.7044432986644898e-48,1.0, , ,0.0,0.31,0.34, 
